delivery_id,Date,Exam Name,Score,Passed,Points Earned,Points Available,Duration,Form,Form ID,Form Version ID
ea3bd0ac-1011-4713-b6fe-ec2e1f2a80f6,01:19.9,Game of Thrones Season 1,57.14285714,,12,21,374,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
08c199ba-0f49-4c2a-ab4f-998743c5496e,38:52.0,Game of Thrones Season 1,52.38095238,,11,21,597,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
f986e6a5-d3c4-488c-aa9a-462d36e4142f,53:10.6,Game of Thrones Season 1,57.14285714,,12,21,737,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
abaaddc2-2664-4ef4-abc3-92bfde6ed101,36:49.0,Game of Thrones Season 1,47.61904762,,10,21,1136,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
c5f9df01-1eda-4d36-b6e1-f17f6e2d879a,06:21.6,Game of Thrones Season 1,23.80952381,,5,21,161,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
25e66c6d-206a-4046-a91a-9bf3763e46d1,36:18.6,Game of Thrones Season 1,33.33333333,,7,21,350,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
26541258-1957-406a-b3f4-db5dee45be54,19:01.0,Game of Thrones Season 1,42.85714286,,9,21,520,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
718b6e5b-a806-409e-9a8b-193b042fbaac,46:19.8,Game of Thrones Season 1,47.61904762,,10,21,591,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
40ca2dbf-7b17-4fc1-9fb9-54ba1d833238,53:08.9,Game of Thrones Season 1,33.33333333,,7,21,839,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
6c920e88-7293-4e77-b03b-c7790d7d72eb,00:48.8,Game of Thrones Season 1,57.14285714,,12,21,666,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
5184e2af-cd5a-48ca-8b5e-a13a864abd7c,58:04.5,Game of Thrones Season 1,47.61904762,,10,21,477,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
97dbba97-1f20-48d8-a480-8ecf334e71a9,08:41.9,Game of Thrones Season 1,42.85714286,,9,21,682,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
8ee25b92-62e9-4807-a608-39af33bf3e44,21:23.2,Game of Thrones Season 1,52.38095238,,11,21,1482,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
762e937e-21a3-456e-984e-544a4204c404,16:24.5,Game of Thrones Season 1,19.04761905,,4,21,696,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
0d8e3938-466d-4a9c-b196-fb4920666dbc,49:22.0,Game of Thrones Season 1,71.42857143,,15,21,402,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
abd3fb70-7a3a-4e8b-a6fb-e6104b709da2,00:23.1,Game of Thrones Season 1,57.14285714,,12,21,633,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
14c4717f-3a2c-4ceb-afe9-ce8bbcad600d,13:24.0,Game of Thrones Season 1,61.9047619,,13,21,506,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
b73fed3e-df6f-4c14-be61-e17a642b7e74,08:00.8,Game of Thrones Season 1,33.33333333,,7,21,547,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
ddbe1b42-ed56-4245-a258-4c7fdfd0ef68,47:30.0,Game of Thrones Season 1,38.0952381,,8,21,734,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
746da3c9-3600-49c5-a4ff-788cb208ac76,23:07.6,Game of Thrones Season 1,47.61904762,,10,21,282,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
7a9ff252-dd16-47ab-b535-e9ab633b0555,32:08.3,Game of Thrones Season 1,52.38095238,,11,21,519,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
18544603-7fd4-4f41-88cd-3e64e9f07dd4,44:02.0,Game of Thrones Season 1,57.14285714,,12,21,1525,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
92f571c7-559e-4cc5-9c31-1c3807bd54c8,43:55.1,Game of Thrones Season 1,23.80952381,,5,21,752,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
66a8acc1-b8de-4339-921d-e1e58178c59a,42:45.2,Game of Thrones Season 1,0,,0,21,68,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
f87b97d7-518d-440e-9061-1f19ebac32d2,52:22.1,Game of Thrones Season 1,47.61904762,,10,21,613,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
d1cddf6c-5a90-4f2c-969f-3c26f14e6bad,10:10.9,Game of Thrones Season 1,52.38095238,,11,21,609,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
3a1094a0-08df-4647-8a3e-c81ef885c534,36:52.2,Game of Thrones Season 1,47.61904762,,10,21,633,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
123a78a3-b53d-46c9-b36c-2012fd55d75f,36:22.7,Game of Thrones Season 1,38.0952381,,8,21,530,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
c55f0ed2-4105-413f-bc61-7598303c61da,50:42.5,Game of Thrones Season 1,42.85714286,,9,21,699,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
d663eff1-2138-47f8-965a-ab1ec3ee966c,52:42.8,Game of Thrones Season 1,66.66666667,,14,21,718,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
65b24088-44d1-45dc-ae39-2c12d90ce489,52:16.6,Game of Thrones Season 1,38.0952381,,8,21,589,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
4c4c7ea1-744a-4437-aed2-c2b770467622,34:07.5,Game of Thrones Season 1,38.0952381,,8,21,431,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
4c9d5133-80f4-4e48-ab1b-74ca050c7f8d,40:11.9,Game of Thrones Season 1,52.38095238,,11,21,363,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
e355ff2b-ebfb-48b3-a7d7-741fee8535a0,47:07.8,Game of Thrones Season 1,66.66666667,,14,21,579,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
179b994c-330a-49f1-9942-b0febb109844,04:12.5,Game of Thrones Season 1,66.66666667,,14,21,459,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
6d7f5c5f-0f13-44d3-985c-577ec3d1c841,42:49.8,Game of Thrones Season 1,23.80952381,,5,21,463,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
ee29f949-2314-474e-93f2-45f4e775cce4,59:42.8,Game of Thrones Season 1,38.0952381,,8,21,577,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
ca16fe6f-67ce-4c6f-8abf-0e20269efd9d,23:28.7,Game of Thrones Season 1,52.38095238,,11,21,1888,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
8297bcb1-7a34-4a0a-a516-f3c7d9ccea91,31:54.9,Game of Thrones Season 1,19.04761905,,4,21,329,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
50359e48-da56-4dcd-887f-011932e250a9,56:31.8,Game of Thrones Season 1,14.28571429,,3,21,728,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
ac39cfd2-9e27-46b9-a888-67be853ae4b2,57:19.8,Game of Thrones Season 1,38.0952381,,8,21,595,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
f94546f0-8ad2-4587-8e80-ed2464e1732f,32:05.8,Game of Thrones Season 1,47.61904762,,10,21,537,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
ef0bc905-52c4-4e5f-a554-1b6d8a757205,37:10.0,Game of Thrones Season 1,33.33333333,,7,21,372,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
a93f3ece-ba8d-4250-8e9d-5bfeda5c7614,18:16.9,Game of Thrones Season 1,52.38095238,,11,21,506,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
3ef247d4-9a98-401e-8880-c3185b1a13bb,40:08.7,Game of Thrones Season 1,61.9047619,,13,21,537,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
0af117e7-91bf-4880-ae2e-e48ee67ff8f0,58:49.4,Game of Thrones Season 1,28.57142857,,6,21,641,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
bcf5be4c-5671-4423-9401-6be7807810c8,16:50.4,Game of Thrones Season 1,76.19047619,,16,21,534,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
f851eeee-0e84-4744-a0a3-a1d9da4de16e,09:22.7,Game of Thrones Season 1,47.61904762,,10,21,635,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
559f0b04-40c1-4b46-bf34-00da88481873,09:27.4,Game of Thrones Season 1,66.66666667,,14,21,548,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
f423b1fb-773d-47da-8ce2-55635e127627,30:52.2,Game of Thrones Season 1,28.57142857,,6,21,480,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
6eaa7fe8-1f75-468c-99cc-d5830db65106,32:09.3,Game of Thrones Season 1,57.14285714,,12,21,394,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
62aaf726-f9fd-4875-a4af-a71f866b9941,49:18.3,Game of Thrones Season 1,57.14285714,,12,21,790,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
0a4f1620-bfa9-4981-a9a9-96501ddcb1c4,00:11.0,Game of Thrones Season 1,66.66666667,,14,21,661,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
df016720-d21c-42d0-a2c3-ea416b5975bf,11:06.5,Game of Thrones Season 1,38.0952381,,8,21,542,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
6ad18a12-e397-4e14-ba69-93abef074690,43:34.9,Game of Thrones Season 1,42.85714286,,9,21,483,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
c337792f-4008-44ee-998d-1b81ac3ff578,00:07.4,Game of Thrones Season 1,38.0952381,,8,21,661,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
c723eb2a-7590-4c64-ac61-29967aee0259,27:36.0,Game of Thrones Season 1,19.04761905,,4,21,605,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
74faea7e-8d4d-4d09-af66-f595c8245485,15:34.5,Game of Thrones Season 1,38.0952381,,8,21,385,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
7e350f6a-984f-4505-b612-555aafa71f32,39:28.5,Game of Thrones Season 1,61.9047619,,13,21,557,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
b9e0495d-8929-4e72-af9e-ac72e1e49239,49:26.2,Game of Thrones Season 1,52.38095238,,11,21,439,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
1510e67e-47d3-4129-948c-12a80f3c095c,56:49.6,Game of Thrones Season 1,61.9047619,,13,21,301,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
d321d645-61b8-4069-901f-9e81bf43b284,04:24.6,Game of Thrones Season 1,57.14285714,,12,21,446,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
5f0902e4-d596-4b32-8fae-c1018787306b,31:17.5,Game of Thrones Season 1,47.61904762,,10,21,456,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
cacd6c08-4260-4cb2-a494-4a39d38e2404,26:16.0,Game of Thrones Season 1,47.61904762,,10,21,644,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
3100aa01-09a0-4efa-a412-ac19d1ff6e85,46:46.2,Game of Thrones Season 1,66.66666667,,14,21,396,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
ff447752-810c-41a8-bf2c-37a04868977f,03:15.4,Game of Thrones Season 1,76.19047619,,16,21,507,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
18287c7e-217e-4478-8f49-ec5e22f171e1,26:19.9,Game of Thrones Season 1,42.85714286,,9,21,582,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
80133801-304f-4d80-928a-62885fcff9a0,04:31.1,Game of Thrones Season 1,57.14285714,,12,21,556,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
8b5c56fa-727f-4192-835d-7b138f8de2d0,28:46.0,Game of Thrones Season 1,42.85714286,,9,21,1103,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
82fdb739-12be-4421-9132-006a48e2932a,39:02.1,Game of Thrones Season 1,52.38095238,,11,21,876,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
bb2b2533-37c7-4186-92b1-a54a98b5cc23,30:41.0,Game of Thrones Season 1,38.0952381,,8,21,972,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
1da17d89-4de8-465a-aee7-642e504351a6,11:37.4,Game of Thrones Season 1,23.80952381,,5,21,576,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
05b64925-0f86-4248-907f-8f4dccb16c49,47:55.1,Game of Thrones Season 1,61.9047619,,13,21,416,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
27234eb9-228a-4410-b5cf-9be16720947f,51:05.5,Game of Thrones Season 1,42.85714286,,9,21,677,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
74889a0c-a64c-4ef9-b809-d94104afc2a5,32:08.7,Game of Thrones Season 1,28.57142857,,6,21,467,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
0557587c-fbd9-46f5-b092-10865ae5905a,46:22.7,Game of Thrones Season 1,52.38095238,,11,21,774,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
c0903fb7-fc0e-4b0f-9b5f-cab7b037ffa9,53:04.7,Game of Thrones Season 1,38.0952381,,8,21,668,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
f897a046-b940-4456-a8c6-0333771626ca,45:01.5,Game of Thrones Season 1,47.61904762,,10,21,310,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
57c949b7-4dfe-4b7f-bead-bad56008d01f,48:24.8,Game of Thrones Season 1,66.66666667,,14,21,523,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
eefff123-9d35-460a-a7ed-7218aa318386,04:20.7,Game of Thrones Season 1,42.85714286,,9,21,471,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
d37f4647-515e-4bf2-beb9-80bdbdc167dd,07:54.2,Game of Thrones Season 1,52.38095238,,11,21,583,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
433f51fb-e829-416f-b584-a389c1ac54c9,25:40.6,Game of Thrones Season 1,23.80952381,,5,21,738,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
28db3e7e-d325-4077-9fc9-efb775ed408e,25:41.8,Game of Thrones Season 1,14.28571429,,3,21,691,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
c6538c22-702a-4b58-9f2c-6a8ad2bb9b32,04:52.4,Game of Thrones Season 1,57.14285714,,12,21,918,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
3b2c54e4-adb0-445a-bd4a-fc610b279ec9,30:21.0,Game of Thrones Season 1,52.38095238,,11,21,597,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
1d4cc1c7-f88f-45f1-ac4a-d7f4ec15285e,41:36.4,Game of Thrones Season 1,28.57142857,,6,21,1011,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
ea0eaf92-e246-4d79-9389-c24e450ea1f4,44:30.6,Game of Thrones Season 1,61.9047619,,13,21,828,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
6ae188a0-e2b3-4283-9cea-1a38b1d10c62,05:14.1,Game of Thrones Season 1,28.57142857,,6,21,894,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
78d0cb4d-e6e6-49af-98fc-324ec9554dd1,05:12.3,Game of Thrones Season 1,28.57142857,,6,21,825,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
a1011861-0ceb-4a6f-9511-af4521c38536,07:38.1,Game of Thrones Season 1,38.0952381,,8,21,903,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
70f8b25d-e9e0-4737-ae73-7b06af6fa4a3,05:46.4,Game of Thrones Season 1,52.38095238,,11,21,769,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
6d2a9ca2-1ba8-4ad9-beb9-79f71f76b4bd,11:22.5,Game of Thrones Season 1,80.95238095,,17,21,538,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
738ab783-a5bf-450a-981b-3d745dab1e7c,18:13.6,Game of Thrones Season 1,33.33333333,,7,21,560,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
3b2e200f-286a-4f19-95a6-bcf3b483e509,32:15.8,Game of Thrones Season 1,57.14285714,,12,21,579,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
f4b05ca5-dfd6-4000-8ba4-4fe9bf602e91,50:53.9,Game of Thrones Season 1,23.80952381,,5,21,459,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
c33146f2-3f31-4d70-a7d7-42390b46b13e,07:59.6,Game of Thrones Season 1,47.61904762,,10,21,613,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
3e28200d-16ff-4abf-99bb-ad0a075700c3,37:30.6,Game of Thrones Season 1,28.57142857,,6,21,652,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
2c8b617f-8a24-4f62-8539-e919589bd4c4,17:01.5,Game of Thrones Season 1,42.85714286,,9,21,606,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
a929a067-f283-4703-ad32-f361915cb115,37:16.4,Game of Thrones Season 1,47.61904762,,10,21,444,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
a13b5ffc-b33b-43dc-a203-43f8cfa243d3,06:04.5,Game of Thrones Season 1,66.66666667,,14,21,647,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
48266bb1-e365-40c7-b5e6-f51c64be6fd5,15:14.9,Game of Thrones Season 1,57.14285714,,12,21,342,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
daa77d8b-7d77-4216-9bb0-0cd3994d2bf9,46:14.4,Game of Thrones Season 1,71.42857143,,15,21,962,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
c8984ad2-218e-4aa6-ab7c-3b481b26f390,49:44.0,Game of Thrones Season 1,66.66666667,,14,21,717,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
c708da77-3930-4a3b-a0a9-96fa617e6733,02:15.9,Game of Thrones Season 1,57.14285714,,12,21,396,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
9644ddc0-6f7e-40fa-949d-3486c157d4c4,28:54.1,Game of Thrones Season 1,47.61904762,,10,21,449,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
0438bdcb-d250-4b32-9e14-7b380683ac2d,35:39.9,Game of Thrones Season 1,42.85714286,,9,21,438,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
7918af3b-9de0-4afe-a22f-f967179ae0b5,03:31.5,Game of Thrones Season 1,47.61904762,,10,21,487,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
90fbb2ed-2898-4537-b625-2edf360136f9,33:55.8,Game of Thrones Season 1,71.42857143,,15,21,1030,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
0e2412ea-639a-4f06-bc27-520fb8cfb883,31:20.6,Game of Thrones Season 1,33.33333333,,7,21,381,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
12132253-7601-4fbe-86b7-6f5851edcecb,45:03.2,Game of Thrones Season 1,57.14285714,,12,21,793,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
2c75071a-d110-43a1-9459-c586f9d58755,05:26.2,Game of Thrones Season 1,33.33333333,,7,21,1102,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
3ed9f01b-ef92-4c94-9722-dcd4e498e6a3,02:43.9,Game of Thrones Season 1,47.61904762,,10,21,799,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
49a7a01b-7734-43f4-b656-14af0d9d99de,03:48.8,Game of Thrones Season 1,28.57142857,,6,21,602,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
7c2a8118-1b01-415e-a3e4-229493e371d3,50:48.2,Game of Thrones Season 1,28.57142857,,6,21,1050,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
ff74a8f0-98cf-4051-ba27-3f01cce71ca6,46:22.6,Game of Thrones Season 1,61.9047619,,13,21,434,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
a375cdab-7122-4121-81a8-203d79a615ad,58:13.3,Game of Thrones Season 1,47.61904762,,10,21,900,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
b2890ef2-f7eb-45b6-9bfa-17421f8a6562,55:25.5,Game of Thrones Season 1,42.85714286,,9,21,353,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
2ba91c96-5013-4684-9576-6eb533002c3e,01:50.7,Game of Thrones Season 1,47.61904762,,10,21,546,Form B,2f1ec53a-57ac-40e2-87cd-20472f722a2a,40b439c2-ae86-4f84-abef-860e76bc194f
0dc6b5ba-3dfd-44ce-bfa0-e5245adf0982,08:21.2,Game of Thrones Season 1,47.61904762,,10,21,770,Form C,9f8d8210-48d2-4f0b-b0c0-f61c425cee7b,afe475f1-434d-4311-b19a-2e6877a36ca0
7fa68350-4ffd-401c-8f0e-2e4a4e36a4b6,13:28.2,Game of Thrones Season 1,38.0952381,,8,21,357,Form A,be88c53a-80a7-4227-82d1-c8b82c44983b,34099578-25cb-4d19-9fe6-a8322bcc95ae
